0.011609977324263039,0.15673469387755101,56.0,40.0
0.17414965986394557,0.14802721088435375,52.0,40.0
0.32507934293509072,0.17705217633928572,59.0,40.0
0.51083900226757373,0.15673469387755101,60.0,40.0
0.67337868480725627,0.13641723356009069,60.0,40.0
0.84752834467120186,0.17995464852607709,52.0,40.0
1.0332879818594105,0.17995464852607709,61.0,40.0
1.2190477076247166,0.15673460530045352,65.0,40.0
1.3815873015873017,0.17995464852607709,64.0,40.0
1.5673469387755101,0.17995464852607709,61.0,40.0
1.7531065759637188,0.14802721088435375,60.0,40.0
1.9040362811791383,0.19156462585034015,59.0,40.0
2.10140589569161,0.19156462585034015,57.0,51.556011199951172
2.2987755102040817,0.14802721088435375,56.0,40.0
2.4497050382653063,0.21188226332199547,56.0,40.0
2.670294784580499,0.16834467120181407,57.0,40.0
2.8444444444444446,0.14802721088435375,60.0,40.0
2.995374149659864,0.17995464852607709,59.0,40.0
3.1811337868480725,0.20317460317460317,57.0,40.0
3.3901133786848074,0.20317460317460317,57.0,45.022117614746094
3.599092970521542,0.11319727891156463,54.0,40.0
3.7151927437641725,0.089977324263038547,53.0,40.0
3.8080725623582765,0.17995464852607709,52.0,40.0
3.9938321995464854,0.17414965986394557,52.0,57.181343078613281
4.2028117913832199,0.15673469387755101,54.0,40.0
4.3653518282312929,0.21478422619047619,53.0,67.000617980957031
4.5859406887755103,0.09578266723356009,57.0,100.0
4.9574603174603178,0.087074829931972783,54.0,79.498786926269531
5.50312960600907,0.22639420351473924,40.0,40.0
5.7353287981859413,0.26122448979591839,40.0,40.0
6.3042176870748303,0.19156462585034015,52.0,40.0
